lon,lat,x_sea_water_velocity,y_sea_water_velocity
138.35999,37.53891,0.08479977,0.020610912
138.3633,37.5396,0.07504888,0.02226701
138.36624,37.540398,0.06781016,0.028369742
138.36893,37.54143,0.06305962,0.03778279
138.3715,37.542778,0.063621946,0.047666978
138.37413,37.54437,0.06631438,0.051415008
138.37683,37.546093,0.066217005,0.055937648
138.37958,37.548004,0.069688715,0.06417107
138.38249,37.55017,0.07397904,0.07140169
138.38554,37.552597,0.07644892,0.08026858
138.38861,37.555336,0.07414478,0.091360204
138.39153,37.558495,0.06638888,0.107331954
138.39409,37.562214,0.057485133,0.12695405
138.39635,37.56659,0.052170902,0.14812726
138.39838,37.57166,0.045986593,0.1697357
138.40012,37.57735,0.037289947,0.18438314
138.40166,37.58339,0.037936576,0.18876146
138.40343,37.5895,0.052861102,0.18778087
138.40598,37.595444,0.07769414,0.17624389
138.4096,37.60104,0.108192205,0.16636577
138.41438,37.60641,0.13213272,0.1645638
138.4201,37.611614,0.15440257,0.15406232
138.4265,37.6165,0.1605651,0.14501475
138.4329,37.621166,0.15164459,0.14216131
138.43884,37.625786,0.13583335,0.14297487
138.44405,37.63049,0.113954894,0.1486545
138.44838,37.635532,0.093665585,0.16692275
138.45207,37.641262,0.08508956,0.19287975
138.45558,37.647865,0.087476544,0.22152662
138.45932,37.65539,0.09818195,0.25012985
138.46358,37.66382,0.11452159,0.2770369
138.46869,37.673035,0.1441044,0.2947592
138.47527,37.682682,0.18890876,0.3020122
138.48364,37.692394,0.2330755,0.29538175
138.49368,37.7017,0.2672983,0.27261254
138.50485,37.710136,0.28287342,0.23667857
138.51625,37.71735,0.27401462,0.19951989
138.5269,37.723545,0.23910339,0.17731088
138.53612,37.72925,0.20363016,0.1735514
138.54396,37.734905,0.17192698,0.17550407
138.55064,37.740654,0.1488953,0.17967378
138.55661,37.74649,0.14165966,0.18007544
138.56235,37.7523,0.13681315,0.17681508
138.56778,37.758038,0.12663588,0.17727529
138.57277,37.76391,0.114815325,0.18763079
138.57726,37.770164,0.10145236,0.20173585
138.58124,37.77688,0.090895146,0.21584949
138.58481,37.783978,0.08244434,0.22234093
138.58807,37.791157,0.07611945,0.21982427
138.59116,37.79819,0.07459026,0.21219926
138.59418,37.80493,0.07272691,0.20024838
138.59706,37.81126,0.066649035,0.18634744
138.5997,37.81721,0.061272938,0.17853619
138.60214,37.822964,0.056780603,0.17532822
138.6044,37.828617,0.053389855,0.17254591
138.60661,37.834194,0.055308186,0.17123953
138.60901,37.83975,0.06310525,0.17124513
138.61176,37.845276,0.073686175,0.16870789
138.61487,37.85063,0.080544494,0.15921736
138.61818,37.855625,0.08130528,0.14523493
138.62141,37.860157,0.07631912,0.13043348
138.62444,37.864258,0.069886446,0.11958531
138.62715,37.868057,0.06047845,0.11285827
138.62949,37.871704,0.05113,0.11182041
138.63145,37.87537,0.043350812,0.11489661
138.63315,37.87912,0.03753652,0.1167404
138.6346,37.882957,0.032493018,0.121089496
138.63585,37.886967,0.026977696,0.12817153
138.63689,37.89125,0.022934487,0.13841943
138.63776,37.895897,0.017952077,0.15137376
138.63843,37.901012,0.014093835,0.16838364
138.63899,37.9067,0.012786389,0.1869687
138.6395,37.912987,0.012073656,0.20547782
138.64001,37.919876,0.015976138,0.22220454
138.64082,37.927216,0.025606444,0.23264602
138.64206,37.934845,0.03701793,0.2395289
138.64377,37.942677,0.049530044,0.24488984
138.64603,37.950726,0.063884825,0.253928
138.64886,37.959057,0.07792264,0.26276568
138.65227,37.96764,0.09150631,0.2683494
138.65616,37.97638,0.09993469,0.27219984
138.6603,37.985252,0.103042595,0.27682865
138.66458,37.994328,0.10738781,0.28557906
138.66907,38.00367,0.111771435,0.2827949
138.67365,38.012638,0.11128179,0.26749912
138.67818,38.021175,0.10957718,0.25685582
138.68263,38.0294,0.10768154,0.24887872
138.68701,38.03739,0.10656504,0.24265747
138.6914,38.04521,0.108027376,0.23869008
138.6959,38.05293,0.11337906,0.2365972
138.70058,38.060528,0.115124986,0.23022136
138.70535,38.067883,0.11827865,0.22076488
138.71027,38.074905,0.12233321,0.20944291
138.71535,38.081516,0.12563688,0.19452515
138.7205,38.08761,0.12530869,0.17649111
138.72563,38.09316,0.12414218,0.16237566
138.73068,38.098312,0.121063545,0.1535592
138.7356,38.10328,0.11829796,0.15249468
138.74045,38.108246,0.117986485,0.15453592
138.74529,38.1133,0.117805645,0.15803182
138.75014,38.11845,0.11920478,0.1602684
138.755,38.12364,0.117165156,0.15946588
138.75981,38.12881,0.11745519,0.15978451
138.76482,38.13408,0.12864342,0.1666418
138.77054,38.139553,0.15778108,0.1721218
138.77742,38.145103,0.18379138,0.16957562
138.7854,38.150383,0.2120461,0.15176418
138.7945,38.154797,0.2370496,0.110418394
138.80424,38.157738,0.23835877,0.05797041
138.81366,38.15912,0.21330291,0.017432816
138.82202,38.159447,0.1864524,-0.001350536
138.82938,38.159286,0.16667892,-0.010120312
138.836,38.158936,0.14992355,-0.012674292
138.84196,38.158558,0.13725138,-0.009691034
138.84755,38.15829,0.13412382,-0.005516288
138.85303,38.15815,0.13176547,-0.002260128
138.85844,38.15811,0.13201986,0.001001781
138.86386,38.158165,0.13224588,0.002698003
138.8693,38.158264,0.13241184,0.003566402
138.87477,38.158386,0.13485248,0.003979007
138.88037,38.15851,0.13852607,0.00348922
138.88615,38.15861,0.14468731,0.002383392
138.89223,38.15867,0.15259098,0.000557285
138.8986,38.15864,0.15998851,-0.003263599
138.90527,38.158478,0.16576955,-0.008167942
138.91214,38.158146,0.16991772,-0.013894613
138.91914,38.15761,0.1705191,-0.019668855
138.92612,38.156937,0.1681922,-0.022615405
138.933,38.156155,0.1662627,-0.026836686
138.93977,38.155193,0.16349214,-0.034431722
138.94641,38.153934,0.15870614,-0.045965232
138.9528,38.152298,0.15041773,-0.05815776
138.9588,38.150326,0.13870014,-0.065242864
138.96428,38.14824,0.12454734,-0.06272822
138.9692,38.146355,0.11188106,-0.050688665
138.97371,38.144867,0.10684662,-0.037666127
138.97806,38.1437,0.1039687,-0.033402387
138.98215,38.142628,0.09236038,-0.032327432
138.98575,38.141705,0.0800448,-0.022049578
138.98895,38.141186,0.07488557,-0.005839209
138.992,38.141148,0.073708765,0.006460428
138.99509,38.141438,0.07671038,0.012940266
138.99837,38.141872,0.08501165,0.014098865
139.00198,38.142315,0.09313703,0.013787227
139.00583,38.1428,0.09486917,0.016902711
139.0097,38.14339,0.09354519,0.0202248
139.01363,38.144077,0.09849797,0.022683753
139.01785,38.144775,0.110015355,0.01986607
139.02258,38.14529,0.1240085,0.009463343
139.02785,38.145428,0.13445464,-0.004363842
139.03348,38.14509,0.14130837,-0.02014254
139.0393,38.14425,0.14377008,-0.035272468
139.04523,38.142944,0.14466347,-0.04840994
139.05112,38.141174,0.14209513,-0.06458884
139.05684,38.138866,0.13480811,-0.082309075
139.06218,38.136055,0.122128054,-0.09389144
139.06691,38.132954,0.10347069,-0.09837453
139.07079,38.129932,0.07982352,-0.08481457
139.07375,38.12753,0.059313677,-0.05656938
139.07596,38.126076,0.04503525,-0.025482127
139.0777,38.125565,0.03771675,6.02E-05
139.0794,38.125736,0.048223186,0.013899804
139.0816,38.1262,0.061549455,0.015241961
139.08427,38.12657,0.07164094,0.004806476
139.08728,38.12657,0.07577865,-0.007915936
139.09036,38.126152,0.07340382,-0.021245845
139.09322,38.12537,0.06269914,-0.028675906
139.09555,38.12443,0.047711533,-0.029449502
139.0973,38.123516,0.0345797,-0.026125148
139.09862,38.12273,0.026994951,-0.021023057
139.09964,38.122093,0.02154684,-0.017419524
139.10043,38.121586,0.01565306,-0.012849821
139.101,38.12126,0.01102618,-0.005240589
139.10149,38.12121,0.012815128,0.004211897
139.10196,38.121407,0.009362107,0.009431732
139.10223,38.121758,0.002712501,0.013112601
139.10231,38.122234,7.78E-05,0.017265396
139.10237,38.12275,0.004339188,0.013520456
139.10266,38.122982,0.011776905,-0.003292495
139.10318,38.12258,0.013641604,-0.027374214
139.10364,38.12143,0.006753798,-0.048979633
139.1037,38.11968,-0.007123718,-0.06211644
139.10315,38.1176,-0.023672583,-0.06734237
139.10196,38.115414,-0.038352523,-0.06760945
139.10023,38.11325,-0.047723375,-0.065155454
139.09819,38.111187,-0.05305471,-0.06136928
139.096,38.109234,-0.054323938,-0.058365926
139.09378,38.107346,-0.053210177,-0.057844274
139.0916,38.105465,-0.053315725,-0.058444932
139.08939,38.10355,-0.05470328,-0.05981486
139.0871,38.101593,-0.057581503,-0.061369967
139.08467,38.099594,-0.06234117,-0.06200155
139.08205,38.0976,-0.06659122,-0.060901992
139.0793,38.095642,-0.06711908,-0.059441335
139.07652,38.093758,-0.068656184,-0.05591026
139.07368,38.09203,-0.0701195,-0.048659306
139.07083,38.090534,-0.067923605,-0.041971643
139.06805,38.089233,-0.067800134,-0.03704157
139.06529,38.088047,-0.065856285,-0.035741985
139.06268,38.086906,-0.0600893,-0.03422241
139.06035,38.085804,-0.051387407,-0.033565152
139.05838,38.08465,-0.042919315,-0.039072115
139.0567,38.083282,-0.037049584,-0.047277916
139.05524,38.081684,-0.033474457,-0.052522536
139.05391,38.07993,-0.03069698,-0.05668935
139.05266,38.07804,-0.029603312,-0.060658365
139.05148,38.076035,-0.027693503,-0.063942604
139.05043,38.073933,-0.021583974,-0.066091694
139.04965,38.071796,-0.014597697,-0.06545476
139.04912,38.06974,-0.011301852,-0.06000942
139.04878,38.067852,-0.00239075,-0.055238027
139.0488,38.066082,0.004732083,-0.05354479
139.0491,38.064373,0.012008693,-0.05113945
139.04967,38.06275,0.01660997,-0.04785638
139.05037,38.0612,0.018156577,-0.04802034
139.05109,38.059612,0.015949655,-0.050320815
139.05168,38.057953,0.013004858,-0.05243614
139.05215,38.056236,0.008530447,-0.053752508
139.05241,38.054474,0.003288849,-0.05534178
139.05249,38.05267,-0.001327156,-0.056234464
139.05238,38.050827,-0.004139255,-0.05775345
139.05219,38.048923,-0.006145794,-0.06042164
139.05196,38.04695,-0.005064536,-0.061235346
139.05185,38.04502,0.001871647,-0.056918204
139.05206,38.043243,0.011101848,-0.051095024
139.0526,38.04161,0.015825085,-0.049028963
139.05325,38.040012,0.016663432,-0.049861174
139.0539,38.03836,0.013300123,-0.052697007
139.05437,38.036625,0.00867785,-0.054749377
139.05464,38.034843,0.003254279,-0.05549681
139.05469,38.03305,-0.002147858,-0.054984216
139.05452,38.03128,-0.007135913,-0.05383724
139.05417,38.029552,-0.011345319,-0.052484863
139.05365,38.0279,-0.014932889,-0.048376936
139.05298,38.026417,-0.01862607,-0.041179728
139.05215,38.025166,-0.022787513,-0.034223508
139.05118,38.024124,-0.025284132,-0.028841812
139.05008,38.023235,-0.029523639,-0.024932584
139.04881,38.022472,-0.033382427,-0.021136096
139.04729,38.02176,-0.04282308,-0.023311697
139.04544,38.020966,-0.049373426,-0.026432259
139.04329,38.02008,-0.057428226,-0.028568402
139.04086,38.019157,-0.062090117,-0.028390225
139.03831,38.018246,-0.062143844,-0.027640093
139.03581,38.017395,-0.059590027,-0.023883665
139.03333,38.01671,-0.061939005,-0.016423019
139.03078,38.016266,-0.063251145,-0.008992667
139.02815,38.016094,-0.06528574,0.000769263
139.02547,38.016186,-0.065829135,0.00627014
139.02272,38.0164,-0.06870345,0.007073036
139.01984,38.016632,-0.07330052,0.007518798
139.0168,38.016914,-0.07506327,0.010590642
139.01375,38.01731,-0.073022015,0.014935351
139.0108,38.017853,-0.07047296,0.019855488
139.00798,38.01855,-0.06554297,0.024022484
139.00543,38.019356,-0.056473006,0.026022239
139.0033,38.020294,-0.04523857,0.033865873
139.0016,38.021553,-0.03418783,0.04688419
139.00058,38.023064,-0.009863365,0.04593343
139.00061,38.02432,0.018954664,0.02668048
139.00162,38.02474,0.033431277,-0.009827428
139.00288,38.024048,0.027084947,-0.039939888
139.00381,38.022545,0.014833719,-0.05709372
139.00412,38.020596,-0.004426894,-0.06507171
139.00368,38.018467,-0.021543425,-0.06671112
139.00255,38.01629,-0.037356056,-0.06797269
139.00082,38.014076,-0.050105825,-0.06853875
138.99863,38.011852,-0.059304025,-0.06890604
138.99606,38.00961,-0.06824539,-0.06958843
138.99315,38.007355,-0.07558479,-0.06942413
138.98997,38.00513,-0.080708995,-0.06699066
138.9866,38.00301,-0.08518477,-0.062766865
138.98308,38.00103,-0.08701699,-0.05793406
138.97949,37.999226,-0.0881545,-0.05194128
138.97586,37.99764,-0.08976842,-0.043744188
138.9722,37.99635,-0.0884507,-0.033146437
138.96864,37.995415,-0.083886124,-0.021535259
138.9653,37.994854,-0.07724951,-0.010382434
138.96225,37.99458,-0.06988876,-0.00528451
138.95949,37.99444,-0.06325987,-0.002512112
138.95699,37.994423,-0.05757916,0.002807502
138.95464,37.99466,-0.056985643,0.014655619
138.95232,37.99525,-0.055537976,0.024363212
138.95007,37.996063,-0.053786952,0.026088582
138.94786,37.996864,-0.054702904,0.022449112
138.94556,37.99756,-0.05893593,0.019629497
138.94305,37.998196,-0.063903585,0.01973346
138.94037,37.998844,-0.068711884,0.020546708
138.9375,37.999535,-0.07238517,0.022407172
138.9345,38.0003,-0.074430406,0.02573576
138.93147,38.001152,-0.07310968,0.026909482
138.92848,38.002018,-0.07217063,0.026256166
138.92554,38.002872,-0.07120879,0.026614798
138.92267,38.00377,-0.06765802,0.029159093
138.92003,38.00475,-0.0593428,0.032095894
138.91782,38.005802,-0.045486443,0.03280538
138.9162,38.006832,-0.028915254,0.030079016
138.91524,38.007748,-0.013891386,0.025261708
138.91484,38.00848,-0.003443252,0.018099993
138.91481,38.00898,0.004006118,0.010913362
138.91501,38.009228,0.006112349,0.00221671
138.9152,38.0091,0.002694381,-0.014045386
138.91515,38.00831,-0.008328816,-0.04164574
138.91444,38.006584,-0.03168271,-0.072466746
138.91277,38.004047,-0.056496933,-0.08785364
138.91023,38.001232,-0.07007962,-0.085072376
138.90727,37.99856,-0.07538179,-0.07725978
138.90413,37.99619,-0.078914866,-0.06635941
138.90086,37.994186,-0.08152214,-0.054103468
138.89752,37.992527,-0.08144515,-0.04596534
138.89415,37.99114,-0.08425556,-0.037582934
138.89064,37.990017,-0.08746202,-0.029590437
138.88698,37.98907,-0.092416294,-0.028646367
138.8831,37.988068,-0.09830206,-0.0346616
138.87898,37.986805,-0.10429776,-0.046182625
138.87466,37.985188,-0.10727872,-0.055867434
138.87021,37.983295,-0.111066714,-0.06280123
138.86554,37.981236,-0.11838219,-0.06453669
138.8606,37.979187,-0.124640584,-0.0611412
138.85541,37.97726,-0.13024396,-0.056488674
138.85,37.97547,-0.13394843,-0.052899115
138.84453,37.97377,-0.13370872,-0.05177559
138.8391,37.972088,-0.1304697,-0.05179408
138.83382,37.9704,-0.12564857,-0.05222078
138.82872,37.96868,-0.12223832,-0.05487774
138.82373,37.966835,-0.12125536,-0.0602547
138.81886,37.964787,-0.1146534,-0.06808244
138.81429,37.96247,-0.10721277,-0.076894246
138.8099,37.95985,-0.10555285,-0.08725467
138.80554,37.95689,-0.10808734,-0.098266825
138.80112,37.95361,-0.107868165,-0.10602876
138.79675,37.9501,-0.104994096,-0.111687526
138.79251,37.94643,-0.100569904,-0.11566805
138.78847,37.94267,-0.09634647,-0.116636075
138.7846,37.9389,-0.09067057,-0.115286455
138.78102,37.9352,-0.082759075,-0.11203134
138.77777,37.931618,-0.07357009,-0.10780569
138.77492,37.92818,-0.063285016,-0.10300381
138.77249,37.924908,-0.052206773,-0.097261414
138.77054,37.921818,-0.04059831,-0.092078835
138.76904,37.918884,-0.029292034,-0.087789275
138.76805,37.916103,-0.01680583,-0.082285196
138.7675,37.913425,-0.00748197,-0.08281699
138.76735,37.91069,0.002688984,-0.08687935
138.76753,37.907806,0.00725275,-0.09197567
138.76784,37.90478,0.008201815,-0.09547895
138.76816,37.90166,0.007272509,-0.09746491
138.76845,37.89851,0.006588799,-0.096692964
138.76866,37.895363,0.002969446,-0.0976298
138.76869,37.892178,-0.002365309,-0.09929534
138.76854,37.888958,-0.006370892,-0.09933586
138.76823,37.88574,-0.009072964,-0.09930008
138.7678,37.882496,-0.01326102,-0.10121794
138.76721,37.879223,-0.016565442,-0.10032296
138.76651,37.875996,-0.0183298,-0.09802588
138.76575,37.872868,-0.018793255,-0.09367786
138.765,37.869904,-0.017985975,-0.087557845
138.76434,37.867188,-0.012289372,-0.07727854
138.76395,37.864803,-0.005602366,-0.06699263
138.76381,37.862736,6.99E-05,-0.058453027
138.76385,37.860886,0.003342924,-0.054610103
138.76404,37.859142,0.006677005,-0.052076813
138.76437,37.857506,0.010534958,-0.047780838
138.76482,37.855984,0.011285481,-0.04573282
138.76534,37.85454,0.015379179,-0.042359505
138.7661,37.85324,0.02337315,-0.03648031
138.7671,37.85209,0.027286906,-0.033711895
138.76828,37.85101,0.030727308,-0.03263108
138.76955,37.849934,0.031766698,-0.034194738
138.77087,37.84882,0.032796197,-0.034603022
138.7722,37.84768,0.032467894,-0.03604747
138.77353,37.846497,0.032199215,-0.037082482
138.77483,37.845276,0.0308391,-0.038501732
138.77606,37.84402,0.028919224,-0.0392201
138.77722,37.842754,0.027780455,-0.038565937
138.7783,37.841503,0.024585065,-0.038647536
138.77931,37.840286,0.024813658,-0.035737988
138.78038,37.839207,0.028235681,-0.029359689
138.78159,37.838287,0.030808026,-0.026504913
138.78287,37.83745,0.032241937,-0.024682907
138.78421,37.836666,0.034016345,-0.023411227
138.78564,37.83592,0.036627874,-0.02216901
138.78717,37.835217,0.03824563,-0.020812588
